genres,id,popularity,poster_path,release_date,revenue,runtime,status,title,vote_average,vote_count
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",16934,6.178497,/yLEdmdH8sgK0hbHT4Oie1l1pt5d.jpg,1995-01-20,0,99.0,Released,The Young Poisoner's Handbook,6.9,19
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10324,2.891918,/kFjffUg7zcST9AW4GoWiJFoNsH3.jpg,1996-03-08,0,92.0,Released,If Lucy Fell,5.4,11
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",78406,1.522412,/dMSEHHiHaCS5lZ7gfkuAH701sBW.jpg,1995-09-29,6278139,113.0,Released,Steal Big Steal Little,5.1,7
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",55731,1.317878,/odifQ57irGc3k0x85djZ0yT2Inn.jpg,1996-03-22,0,100.0,Released,Race the Sun,5.2,21
"[{'id': 18, 'name': 'Drama'}]",32119,0.86539,/zC4WsoeXN2wCrUjNzu4iu7ph17Z.jpg,1992-12-06,0,90.0,Released,The Boys of St. Vincent,7.0,7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11066,6.506983,/3dDufFHAuVXpfMdXkDUC0M0Y5TL.jpg,1992-06-30,70100000,117.0,Released,Boomerang,5.4,139
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11104,6.778979,/yQUjZTzwgskqOJdr3jhwQ4yTkvb.jpg,1994-07-14,0,102.0,Released,Chungking Express,7.9,249
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37975,1.702639,/zRLV8Gz4x3k4Dc4Zxbmz7jsqNoN.jpg,1995-09-21,0,113.0,Released,The Star Maker,6.8,29
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2074,5.579088,/pxxYa68L05ZR4vMwc6yB8KqXslo.jpg,1996-03-22,14702438,92.0,Released,Flirting with Disaster,6.3,66
"[{'id': 14, 'name': 'Fantasy'}]",27793,6.252377,/driZCEKL79PaCsZNICSU3xd59sk.jpg,1994-10-26,0,95.0,Released,The Neverending Story III: Escape from Fantasia,4.4,105
"[{'id': 18, 'name': 'Drama'}]",44284,0.406754,/3M4bH7A2L6wrHeueTUwr5PKYkfS.jpg,1994-09-30,0,116.0,Released,The Silences of the Palace,4.3,3
[],290157,0.001178,/uUi23HjvDFYGfuVlCBGozUY1Ab4.jpg,1995-01-01,0,87.0,Released,Jupiter's Wife,0.0,0
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",110972,0.699066,/6KO5jsPOr80J8PkKXPE8fym5I2R.jpg,1996-02-09,0,95.0,Released,Pie in the Sky,7.0,2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",32622,2.197439,/dw5RWgSSDV5h3ZKS0oSzPe6A26p.jpg,1995-01-01,0,99.0,Released,Angela,5.6,9
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",73067,0.637554,/1cPX7MWnEYG21tSdEpWlFygZUwY.jpg,1995-11-22,0,101.0,Released,Frankie Starlight,5.4,4
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",11863,11.418917,/koKHFZ0FYd7yG1g3RphU6TQRVOg.jpg,1995-10-13,9851610,95.0,Released,Jade,5.1,45
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",55475,0.291021,/1VNalbjNQkKejRnHW2XM6SwnCa0.jpg,1995-08-16,0,102.0,Released,Nueba Yol,5.5,1
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",124636,0.001838,/wU4NBvZdP1wTAq142OR5knnhfG5.jpg,1995-08-01,0,87.0,Released,Sonic Outlaws,0.0,0
"[{'id': 35, 'name': 'Comedy'}]",9101,5.184977,/q6JEjedx4LoZRig8U1R5sJqBfti.jpg,1996-03-01,0,92.0,Released,Down Periscope,5.6,110
"[{'id': 99, 'name': 'Documentary'}]",123360,0.276401,/wfPHta8Wxm4LQVHU8tRhL8GCyIz.jpg,1995-09-08,0,97.0,Released,From the Journals of Jean Seberg,6.5,2
"[{'id': 35, 'name': 'Comedy'}]",5757,0.540436,/nKYRDhGlbvQpXJnyMm7fcFDtm6P.jpg,1995-09-15,209935,86.0,Released,Man of the Year,3.8,2
"[{'id': 18, 'name': 'Drama'}]",39428,0.370342,/wpaZXRvhdNhmaedy8BMytuOXvGO.jpg,1995-08-23,0,91.0,Released,The Neon Bible,7.2,5
[],124639,0.001205,/z0ezqAFMeGYd5mLEWaN8jC9eczF.jpg,1995-08-01,0,122.0,Released,Target,0.0,0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9302,3.402749,/bxRJQjCsJu6j4lvphjVJ5knNebs.jpg,1996-03-01,0,119.0,Released,Up Close & Personal,5.9,51
"[{'id': 35, 'name': 'Comedy'}]",11000,6.49968,/wRTkvqRTB05gcGInsnGqVgLkb3t.jpg,1996-03-08,185260553,117.0,Released,The Birdcage,6.7,303
"[{'id': 18, 'name': 'Drama'}]",249882,0.918504,/b8niK1RquKFR7TZBJbWN8zZPCcT.jpg,1995-10-12,0,125.0,Released,Virgin Mary,7.0,2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16388,2.039196,/8YlwQ2BBH6PY3Tl0bOf0fLep31h.jpg,1995-08-09,0,98.0,Released,The Brothers McMullen,6.3,23
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9737,9.262184,/1dKsSfpAqWSc5UJT9VIqK5JVFI5.jpg,1995-04-07,141407024,118.0,Released,Bad Boys,6.5,1729
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",30765,2.375865,/1yB7ryvYqKrNTnWcx3C31RdUgL1.jpg,1995-08-25,0,81.0,Released,The Amazing Panda Adventure,5.0,31
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",10474,7.415144,/8BkedYL5LdpkyHc7JtuohMr8a9N.jpg,1995-04-21,0,102.0,Released,The Basketball Diaries,7.2,472
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",22279,0.922958,/e8YzXziAXKIqnWJbLI6OzbdkGYD.jpg,1995-07-21,851545,113.0,Released,An Awfully Big Adventure,6.0,11
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",30157,1.759012,/lZHBvDFavIfOx8gD4iqY701jF98.jpg,1994-08-05,0,105.0,Released,Amateur,6.5,21
"[{'id': 18, 'name': 'Drama'}]",568,18.761467,/6JQ9z3V9x4vlU2GSZx2yNO0PvuX.jpg,1995-06-30,355237933,140.0,Released,Apollo 13,7.3,1637
"[{'id': 12, 'name': 'Adventure'}]",11780,10.193549,/8O52wIIbskNl9kZnGvP9Gi4A2oN.jpg,1995-04-13,31596911,139.0,Released,Rob Roy,6.5,151
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",34996,3.137285,/ej0gD547grj5QMoKuzqKyHuc3Xi.jpg,1995-01-10,0,82.0,Released,The Addiction,6.4,46
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",414,13.321354,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,1995-06-16,336529144,121.0,Released,Batman Forever,5.2,1529
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",649,10.142662,/rHvKWARrhNwSjbTMJrn5v4LtUJE.jpg,1967-05-24,0,101.0,Released,Belle de Jour,7.3,163
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1873,2.04189,/5CQgpLITPo33AEN1jULsyiHxSDJ.jpg,1995-05-24,0,100.0,Released,Beyond Rangoon,6.4,21
"[{'id': 35, 'name': 'Comedy'}]",5894,11.528147,/qa9yf3OlfXbYBb0af0mpawGB6TI.jpg,1995-09-15,1275000,83.0,Released,Blue in the Face,6.8,28
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1775,5.391556,/qnKARYBofUzHkBY8x9GWSNSoota.jpg,1995-06-08,178104,91.0,Released,Canadian Bacon,5.9,57
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",8839,12.812539,/cpMbvFDD2C21pqMNXVPhSWGQBR9.jpg,1995-05-26,287928194,100.0,Released,Casper,6.0,1045
"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",20649,4.558992,/ugGhvQoGBrefqmkeBvBgT4YVCRk.jpg,1995-09-15,13071518,128.0,Released,Clockers,6.8,69
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10329,7.260574,/wjeQaiAApgzdipkNXhQnBrqjBY9.jpg,1995-06-09,152022101,109.0,Released,Congo,5.0,214
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",8963,8.657365,/oDJyDX11HW4j565vUjmFagKxDTQ.jpg,1995-05-12,157387195,116.0,Released,Crimson Tide,7.0,508
"[{'id': 99, 'name': 'Documentary'}]",26564,3.620388,/yzK39sdkGoiSyKZEWT6HQzaC0BX.jpg,1994-09-10,3174695,119.0,Released,Crumb,7.6,71
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",8068,6.950458,/7eVo5DbP7gcsDzHcpRCTA6JAuF2.jpg,1995-08-25,25405445,104.0,Released,Desperado,6.8,898
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",8512,4.646132,/z0Boi5LktVxDMFnpyAqQEnYfPtM.jpg,1995-09-15,16140822,102.0,Released,Devil in a Blue Dress,6.3,88
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1572,15.138855,/ivpXGcsPZglyYrN65THWSD7JM3q.jpg,1995-05-19,366101666,128.0,Released,Die Hard: With a Vengeance,6.9,2094
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",13552,7.120806,/6ZwsSedjyzR0poDrKlJaYWoseaH.jpg,1995-10-27,0,80.0,Released,The Doom Generation,5.6,57
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",259209,0.523575,/ntXzazC3ZaWy9GjkFzZGtJFLCZp.jpg,1995-10-12,0,116.0,Released,Feast of July,0.0,0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6520,15.178338,/8SRi8laZyPBdigx9qn7m3mriiRQ.jpg,1995-07-07,127600435,134.0,Released,First Knight,5.9,319
"[{'id': 12, 'name': 'Adventure'}]",9073,7.575098,/yLyyjm4m3fSvbazyFv4RtUnb2uQ.jpg,1995-07-19,0,95.0,Released,Free Willy 2 - The Adventure Home,5.5,130
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",10428,14.810519,/uu62T87qkLkapeuu7ArlnQ6tAap.jpg,1995-09-14,7563728,107.0,Released,Hackers,6.2,406
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17447,3.196456,/mdQd6vgt2sr8gCIVUucwxus29j1.jpg,1995-08-18,0,92.0,Released,Jeffrey,6.5,19
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",9886,11.715868,/s9LyQtKhfUcQlZEw8hJLP6XqroO.jpg,1995-05-26,19075720,97.0,Released,Johnny Mnemonic,5.5,380
"[{'id': 878, 'name': 'Science Fiction'}]",9482,8.184815,/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg,1995-06-30,113493481,96.0,Released,Judge Dredd,5.4,643
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",19326,3.676921,/fOKuWVHR2M4xPjRwYl0bLHsdRHu.jpg,1995-04-12,17014653,88.0,Released,Jury Duty,4.0,34
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",9344,4.877872,/gMuV7ORN8rRfQPMImby8KRGihO2.jpg,1995-07-28,7412216,91.0,Released,Kids,6.8,280
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",9071,10.058329,/sWWb7tX3eEX7M0B7t89Gh9rDctX.jpg,1995-01-20,1148752,89.0,Released,Living in Oblivion,7.2,64
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",8973,4.102409,/9pwdoUes8V8ntTetsKtv2ThGeIm.jpg,1995-08-25,0,119.0,Released,Lord of Illusions,5.9,87
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",15730,0.354014,/wuCyRk9eult77MXmRnE9gkSjUnt.jpg,1993-05-20,0,100.0,Released,Love & Human Remains,7.0,7
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",47608,2.624771,/yLq2bns665GyK5UcMXKUJmItm7F.jpg,1995-05-26,15453274,95.0,Released,Mad Love,5.5,27
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",2293,8.25547,/4saVIltqkhq9is5NmD7N87Q40M.jpg,1995-10-20,2122561,94.0,Released,Mallrats,6.8,400
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",9070,7.024227,/A3ijhraMN0tvpDnPoyVP7NulkSr.jpg,1995-06-30,66000000,92.0,Released,Mighty Morphin Power Rangers: The Movie,5.2,153
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",68274,1.01115,/wLwkTj5DRVNUnKSsNHdoka4QPLF.jpg,1995-09-29,0,100.0,Released,Moonlight and Valentino,5.6,10
"[{'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",48787,2.466066,/1AJujK1IjuyxvIG8pjmef9qJsnQ.jpg,1995-09-28,1,95.0,Released,Mute Witness,6.4,36
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",34574,7.720056,/bRz2J0jlMgczJptX0Atzo9l70Bd.jpg,1994-09-13,0,93.0,Released,Nadja,5.9,12
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",1642,13.304342,/gKDNaAFzT21cSVeKQop7d1uhoSp.jpg,1995-07-28,110627965,114.0,Released,The Net,5.6,359
"[{'id': 35, 'name': 'Comedy'}]",11472,8.482834,/aYavA2TOqpWVcxQZ31mMlYKqoFM.jpg,1995-07-12,69660733,103.0,Released,Nine Months,5.5,171
"[{'id': 35, 'name': 'Comedy'}]",36196,1.165039,/iYM0EdHrcbu8rhkDKVBkDcZEo8t.jpg,1995-06-09,472370,94.0,Released,Party Girl,5.8,14
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11980,10.187623,/A3aYGp8LLxuFdzG2ETnhfbWPk7h.jpg,1995-09-01,16,98.0,Released,The Prophecy,6.4,139
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",58372,0.119713,/mIEtFo5z8G6b0r2mxHjfIWT7vy7.jpg,1995-11-17,0,91.0,Released,Reckless,10.0,1
"[{'id': 18, 'name': 'Drama'}]",32646,8.180047,/ihX2udk636JMAAaWDIMj6n5ejhb.jpg,1995-06-23,0,119.0,Released,Safe,7.2,62
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",10533,6.752119,/g46rChf49Qgq28RJ22iWwvsK7nO.jpg,1995-10-13,10382407,135.0,Released,The Scarlet Letter,5.5,111
"[{'id': 99, 'name': 'Documentary'}]",56088,0.159596,/qUlVaRYuiMvr1R3ZBW6hpS9QB4h.jpg,1995-08-25,0,93.0,,The Show,5.3,2
"[{'id': 18, 'name': 'Drama'}]",10802,17.502375,/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg,1995-09-22,20350754,128.0,Released,Showgirls,4.9,261
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10149,5.552946,/dku3aLprH3j1ilSsubW9Pbgfe0y.jpg,1995-06-09,8349430,112.0,Released,Smoke,7.2,115
"[{'id': 35, 'name': 'Comedy'}]",18402,3.743212,/p9qioRaQblGXemFRQSwo8TpikVJ.jpg,1995-08-04,50892160,106.0,Released,Something to Talk About,5.7,60
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",9348,13.492845,/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg,1995-07-07,113374103,108.0,Released,Species,5.5,457
"[{'id': 18, 'name': 'Drama'}]",139408,0.913522,/5mkH38tcztyLy6CeAWHD1FC8ozC.jpg,1995-09-15,0,109.0,Released,The Stars Fell on Henrietta,6.6,6
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",281,11.223055,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,1995-10-13,7959291,145.0,Released,Strange Days,6.8,334
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5967,8.133881,/ju5W8qvWfjXXGaR7wd9wSyuYXhS.jpg,1964-02-19,0,91.0,Released,The Umbrellas of Cherbourg,7.6,119
"[{'id': 53, 'name': 'Thriller'}]",79593,1.820419,/uCPwXcYZ8G5Xi5h8zonBco980Dk.jpg,1995-09-08,5780000,99.0,Released,The Tie That Binds,4.6,9
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",47939,11.002046,/ub79b63JJV4oeHwomSy5OS5fVsr.jpg,1995-10-27,7025496,115.0,Released,Three Wishes,6.1,18
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36834,4.546552,/BTGFfPHySJtw2qBoLysz3ercDB.jpg,1995-11-02,339889,111.0,Released,Total Eclipse,6.5,112
"[{'id': 35, 'name': 'Comedy'}]",9090,7.653446,/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg,1995-09-07,47774193,105.0,Released,"To Wong Foo, Thanks for Everything! Julie Newmar",6.3,117
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3512,7.490247,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,1995-07-13,104324083,100.0,Released,Under Siege 2: Dark Territory,5.6,217
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",52856,2.881689,/puMRjRJYE5TX1ffwuqoLXW9iLqq.jpg,1995-09-15,0,93.0,Released,Unstrung Heroes,6.4,9
"[{'id': 99, 'name': 'Documentary'}]",77350,0.786023,/5fY5iN8mUBLdd4fmcXwdTqAZ9Sx.jpg,1995-08-11,0,73.0,Released,Unzipped,6.0,6
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9560,9.715639,/iZ4FNVYVUx6NS7HXMiNJTGgSo7H.jpg,1995-08-11,50012507,103.0,Released,A Walk in the Clouds,6.5,168
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",9804,16.885184,/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,1995-07-28,264218220,135.0,Released,Waterworld,5.9,1017
"[{'id': 18, 'name': 'Drama'}]",31611,1.834099,/aaFpmILNyNSReVgzKGFu8iKNYzi.jpg,1995-12-01,0,89.0,Released,White Man's Burden,5.1,25
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",65796,8.922139,/qIgslXL0NDtSlcHxISACLwWbkRJ.jpg,1995-12-01,0,98.0,Released,Wild Bill,5.9,27
"[{'id': 18, 'name': 'Drama'}]",49805,3.727644,/xjWc2uWrcGLwC87JN2CbxseGKQ.jpg,1994-10-12,0,97.0,Released,The Browning Version,6.0,11
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",26258,3.287036,/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg,1995-08-04,0,90.0,Released,Bushwhacked,4.9,29
"[{'id': 18, 'name': 'Drama'}]",50797,2.486073,/e7bE9BiLyKaZtNF3Q2ro8gVCEQA.jpg,1994-05-01,2616503,135.0,Released,Burnt by the Sun,6.7,35
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",19155,3.525649,/aIll5MvOZmUCmiwuGWMlaHRj2gj.jpg,1994-06-09,763847,113.0,Released,Before the Rain,7.7,45
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",76,11.304979,/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg,1995-01-27,5535405,105.0,Released,Before Sunrise,7.7,984
"[{'id': 35, 'name': 'Comedy'}]",11017,6.638116,/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg,1995-02-10,26488734,89.0,Released,Billy Madison,6.2,464
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",37141,2.761837,/hUfKMTLCIK7OwLYX58TfY8APwRm.jpg,1995-10-17,0,90.0,Released,The Babysitter,4.7,27
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9382,3.030309,/dcgbt8FkRLvQjaheVlylPSQeTKC.jpg,1995-02-03,23450000,115.0,Released,Boys on the Side,6.3,48
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",6715,2.686342,/keUrRrUsmALR7kOTSdrOIDcO67z.jpg,1995-04-21,0,97.0,Released,The Cure,7.2,58
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",18256,2.26977,/eeO3BIHJoI3sabtkqfYOStdbOwm.jpg,1995-08-04,0,95.0,Released,Castle Freak,5.8,40
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",22625,2.605521,/6T3hCdOWU49Y0hmuzceARU5yS5x.jpg,1995-03-16,0,103.0,Released,Circle of Friends,6.5,30
"[{'id': 35, 'name': 'Comedy'}]",2292,10.513367,/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg,1994-09-13,3151130,92.0,Released,Clerks,7.4,769
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1909,7.438934,/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,1994-10-01,22200000,97.0,Released,Don Juan DeMarco,6.3,184
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",8984,11.812244,/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg,1994-12-09,214015089,123.0,Released,Disclosure,5.9,217
"[{'id': 53, 'name': 'Thriller'}]",61813,0.155859,/7JbvfOA2hnWkSIJslAayK0AemDU.jpg,1995-01-01,0,0.0,Released,Dream Man,2.5,1
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",4954,9.579155,/pVgdUHeIVEILyRISE4ysA8I6a8T.jpg,1994-12-08,0,101.0,Released,Drop Zone,5.1,91
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",62488,0.710671,/9iczUcmMLnOZ4Ltx3X3AEpbxTt4.jpg,1995-04-28,0,0.0,Released,Destiny Turns on the Radio,5.3,9
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",10531,5.484156,/3p1K153ZbRV7FNyi4DNnzHfxJZa.jpg,1994-05-04,0,103.0,Released,Death and the Maiden,7.1,92
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",11929,5.8025,/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg,1995-03-24,0,132.0,Released,Dolores Claiborne,7.1,183
"[{'id': 35, 'name': 'Comedy'}]",8467,9.844558,/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg,1994-12-16,247275374,107.0,Released,Dumb and Dumber,6.5,1894
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10451,4.860016,/jGjSu9zlR2I8t6OE54uxSJ7M25p.jpg,1994-08-03,7294403,123.0,Released,Eat Drink Man Woman,7.5,76
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",20156,5.378467,/oIwrh7QhwUNxejsvgKtFG4V0gaQ.jpg,1994-09-24,0,103.0,Released,Exotica,6.5,64
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",18395,4.322726,/9oIEKFVPhgVEzbcbRPDXCdkUgRN.jpg,1994-10-14,6841570,113.0,Released,Exit to Eden,4.3,28
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",522,11.720358,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,1994-09-27,5887457,127.0,Released,Ed Wood,7.3,639
